,file_path,modality,vocal_channel,emotion,emotional_intensity,statement,repetition,actor
296,/content/ravdess/Actor_19/03-01-08-02-02-01-19.wav,03,01,08,02,02,01,19
297,/content/ravdess/Actor_19/03-01-06-02-02-02-19.wav,03,01,06,02,02,02,19
298,/content/ravdess/Actor_19/03-01-07-01-02-02-19.wav,03,01,07,01,02,02,19
299,/content/ravdess/Actor_19/03-01-08-01-02-01-19.wav,03,01,08,01,02,01,19
300,/content/ravdess/Actor_20/03-01-05-02-02-01-20.wav,03,01,05,02,02,01,20
301,/content/ravdess/Actor_20/03-01-05-02-01-01-20.wav,03,01,05,02,01,01,20
302,/content/ravdess/Actor_20/03-01-04-02-02-01-20.wav,03,01,04,02,02,01,20
303,/content/ravdess/Actor_20/03-01-08-01-02-01-20.wav,03,01,08,01,02,01,20
304,/content/ravdess/Actor_20/03-01-03-02-02-02-20.wav,03,01,03,02,02,02,20
305,/content/ravdess/Actor_20/03-01-03-02-01-02-20.wav,03,01,03,02,01,02,20
306,/content/ravdess/Actor_20/03-01-05-01-01-01-20.wav,03,01,05,01,01,01,20
307,/content/ravdess/Actor_20/03-01-08-02-01-01-20.wav,03,01,08,02,01,01,20
308,/content/ravdess/Actor_20/03-01-07-02-02-02-20.wav,03,01,07,02,02,02,20
309,/content/ravdess/Actor_20/03-01-07-02-02-01-20.wav,03,01,07,02,02,01,20
310,/content/ravdess/Actor_20/03-01-07-02-01-02-20.wav,03,01,07,02,01,02,20
311,/content/ravdess/Actor_20/03-01-08-01-02-02-20.wav,03,01,08,01,02,02,20
312,/content/ravdess/Actor_20/03-01-03-01-01-02-20.wav,03,01,03,01,01,02,20
313,/content/ravdess/Actor_20/03-01-04-02-02-02-20.wav,03,01,04,02,02,02,20
314,/content/ravdess/Actor_20/03-01-03-01-02-02-20.wav,03,01,03,01,02,02,20
315,/content/ravdess/Actor_20/03-01-07-01-02-02-20.wav,03,01,07,01,02,02,20
316,/content/ravdess/Actor_20/03-01-05-01-01-02-20.wav,03,01,05,01,01,02,20
317,/content/ravdess/Actor_20/03-01-06-01-02-01-20.wav,03,01,06,01,02,01,20
318,/content/ravdess/Actor_20/03-01-04-01-01-02-20.wav,03,01,04,01,01,02,20
319,/content/ravdess/Actor_20/03-01-01-01-01-01-20.wav,03,01,01,01,01,01,20
320,/content/ravdess/Actor_20/03-01-03-02-02-01-20.wav,03,01,03,02,02,01,20
321,/content/ravdess/Actor_20/03-01-04-02-01-02-20.wav,03,01,04,02,01,02,20
322,/content/ravdess/Actor_20/03-01-02-02-01-02-20.wav,03,01,02,02,01,02,20
323,/content/ravdess/Actor_20/03-01-03-01-01-01-20.wav,03,01,03,01,01,01,20
324,/content/ravdess/Actor_20/03-01-06-01-01-02-20.wav,03,01,06,01,01,02,20
325,/content/ravdess/Actor_20/03-01-06-02-01-02-20.wav,03,01,06,02,01,02,20
326,/content/ravdess/Actor_20/03-01-08-01-01-01-20.wav,03,01,08,01,01,01,20
327,/content/ravdess/Actor_20/03-01-02-01-02-02-20.wav,03,01,02,01,02,02,20
328,/content/ravdess/Actor_20/03-01-06-02-02-02-20.wav,03,01,06,02,02,02,20
329,/content/ravdess/Actor_20/03-01-08-02-01-02-20.wav,03,01,08,02,01,02,20
330,/content/ravdess/Actor_20/03-01-02-02-01-01-20.wav,03,01,02,02,01,01,20
331,/content/ravdess/Actor_20/03-01-08-02-02-01-20.wav,03,01,08,02,02,01,20
332,/content/ravdess/Actor_20/03-01-02-02-02-02-20.wav,03,01,02,02,02,02,20
333,/content/ravdess/Actor_20/03-01-07-02-01-01-20.wav,03,01,07,02,01,01,20
334,/content/ravdess/Actor_20/03-01-06-01-02-02-20.wav,03,01,06,01,02,02,20
335,/content/ravdess/Actor_20/03-01-05-01-02-02-20.wav,03,01,05,01,02,02,20
336,/content/ravdess/Actor_20/03-01-05-01-02-01-20.wav,03,01,05,01,02,01,20
337,/content/ravdess/Actor_20/03-01-05-02-01-02-20.wav,03,01,05,02,01,02,20
338,/content/ravdess/Actor_20/03-01-04-01-01-01-20.wav,03,01,04,01,01,01,20
339,/content/ravdess/Actor_20/03-01-02-01-01-02-20.wav,03,01,02,01,01,02,20
340,/content/ravdess/Actor_20/03-01-04-02-01-01-20.wav,03,01,04,02,01,01,20
341,/content/ravdess/Actor_20/03-01-01-01-02-02-20.wav,03,01,01,01,02,02,20
342,/content/ravdess/Actor_20/03-01-01-01-02-01-20.wav,03,01,01,01,02,01,20
343,/content/ravdess/Actor_20/03-01-03-02-01-01-20.wav,03,01,03,02,01,01,20
344,/content/ravdess/Actor_20/03-01-02-01-01-01-20.wav,03,01,02,01,01,01,20
345,/content/ravdess/Actor_20/03-01-02-01-02-01-20.wav,03,01,02,01,02,01,20
346,/content/ravdess/Actor_20/03-01-02-02-02-01-20.wav,03,01,02,02,02,01,20
347,/content/ravdess/Actor_20/03-01-05-02-02-02-20.wav,03,01,05,02,02,02,20
348,/content/ravdess/Actor_20/03-01-06-02-02-01-20.wav,03,01,06,02,02,01,20
349,/content/ravdess/Actor_20/03-01-07-01-02-01-20.wav,03,01,07,01,02,01,20
350,/content/ravdess/Actor_20/03-01-07-01-01-01-20.wav,03,01,07,01,01,01,20
351,/content/ravdess/Actor_20/03-01-06-02-01-01-20.wav,03,01,06,02,01,01,20
352,/content/ravdess/Actor_20/03-01-08-01-01-02-20.wav,03,01,08,01,01,02,20
353,/content/ravdess/Actor_20/03-01-04-01-02-01-20.wav,03,01,04,01,02,01,20
354,/content/ravdess/Actor_20/03-01-06-01-01-01-20.wav,03,01,06,01,01,01,20
355,/content/ravdess/Actor_20/03-01-04-01-02-02-20.wav,03,01,04,01,02,02,20
356,/content/ravdess/Actor_20/03-01-01-01-01-02-20.wav,03,01,01,01,01,02,20
357,/content/ravdess/Actor_20/03-01-03-01-02-01-20.wav,03,01,03,01,02,01,20
358,/content/ravdess/Actor_20/03-01-08-02-02-02-20.wav,03,01,08,02,02,02,20
359,/content/ravdess/Actor_20/03-01-07-01-01-02-20.wav,03,01,07,01,01,02,20
360,/content/ravdess/Actor_08/03-01-01-01-01-01-08.wav,03,01,01,01,01,01,08
361,/content/ravdess/Actor_08/03-01-08-02-02-01-08.wav,03,01,08,02,02,01,08
362,/content/ravdess/Actor_08/03-01-03-02-01-01-08.wav,03,01,03,02,01,01,08
363,/content/ravdess/Actor_08/03-01-02-02-02-01-08.wav,03,01,02,02,02,01,08
364,/content/ravdess/Actor_08/03-01-01-01-02-01-08.wav,03,01,01,01,02,01,08
365,/content/ravdess/Actor_08/03-01-03-01-02-02-08.wav,03,01,03,01,02,02,08
366,/content/ravdess/Actor_08/03-01-08-02-01-01-08.wav,03,01,08,02,01,01,08
367,/content/ravdess/Actor_08/03-01-07-01-02-02-08.wav,03,01,07,01,02,02,08
368,/content/ravdess/Actor_08/03-01-04-02-02-02-08.wav,03,01,04,02,02,02,08
369,/content/ravdess/Actor_08/03-01-03-01-01-02-08.wav,03,01,03,01,01,02,08
370,/content/ravdess/Actor_08/03-01-04-02-01-01-08.wav,03,01,04,02,01,01,08
371,/content/ravdess/Actor_08/03-01-04-01-02-02-08.wav,03,01,04,01,02,02,08
372,/content/ravdess/Actor_08/03-01-06-01-02-02-08.wav,03,01,06,01,02,02,08
373,/content/ravdess/Actor_08/03-01-06-01-01-02-08.wav,03,01,06,01,01,02,08
374,/content/ravdess/Actor_08/03-01-05-01-01-01-08.wav,03,01,05,01,01,01,08
375,/content/ravdess/Actor_08/03-01-03-01-01-01-08.wav,03,01,03,01,01,01,08
376,/content/ravdess/Actor_08/03-01-03-02-02-01-08.wav,03,01,03,02,02,01,08
377,/content/ravdess/Actor_08/03-01-02-02-01-02-08.wav,03,01,02,02,01,02,08
378,/content/ravdess/Actor_08/03-01-04-01-01-02-08.wav,03,01,04,01,01,02,08
379,/content/ravdess/Actor_08/03-01-03-02-02-02-08.wav,03,01,03,02,02,02,08
380,/content/ravdess/Actor_08/03-01-08-02-01-02-08.wav,03,01,08,02,01,02,08
381,/content/ravdess/Actor_08/03-01-02-02-01-01-08.wav,03,01,02,02,01,01,08
382,/content/ravdess/Actor_08/03-01-04-02-01-02-08.wav,03,01,04,02,01,02,08
383,/content/ravdess/Actor_08/03-01-07-01-02-01-08.wav,03,01,07,01,02,01,08
384,/content/ravdess/Actor_08/03-01-01-01-01-02-08.wav,03,01,01,01,01,02,08
385,/content/ravdess/Actor_08/03-01-01-01-02-02-08.wav,03,01,01,01,02,02,08
386,/content/ravdess/Actor_08/03-01-06-02-01-02-08.wav,03,01,06,02,01,02,08
387,/content/ravdess/Actor_08/03-01-02-01-01-02-08.wav,03,01,02,01,01,02,08
388,/content/ravdess/Actor_08/03-01-06-02-02-02-08.wav,03,01,06,02,02,02,08
389,/content/ravdess/Actor_08/03-01-05-02-01-01-08.wav,03,01,05,02,01,01,08
390,/content/ravdess/Actor_08/03-01-07-01-01-01-08.wav,03,01,07,01,01,01,08
391,/content/ravdess/Actor_08/03-01-08-01-02-02-08.wav,03,01,08,01,02,02,08
392,/content/ravdess/Actor_08/03-01-08-02-02-02-08.wav,03,01,08,02,02,02,08
393,/content/ravdess/Actor_08/03-01-06-02-01-01-08.wav,03,01,06,02,01,01,08
394,/content/ravdess/Actor_08/03-01-03-02-01-02-08.wav,03,01,03,02,01,02,08
395,/content/ravdess/Actor_08/03-01-02-01-01-01-08.wav,03,01,02,01,01,01,08
396,/content/ravdess/Actor_08/03-01-06-01-02-01-08.wav,03,01,06,01,02,01,08
397,/content/ravdess/Actor_08/03-01-08-01-01-02-08.wav,03,01,08,01,01,02,08
398,/content/ravdess/Actor_08/03-01-07-02-01-02-08.wav,03,01,07,02,01,02,08
399,/content/ravdess/Actor_08/03-01-02-01-02-02-08.wav,03,01,02,01,02,02,08
400,/content/ravdess/Actor_08/03-01-06-02-02-01-08.wav,03,01,06,02,02,01,08
401,/content/ravdess/Actor_08/03-01-04-01-02-01-08.wav,03,01,04,01,02,01,08
402,/content/ravdess/Actor_08/03-01-07-02-02-02-08.wav,03,01,07,02,02,02,08
403,/content/ravdess/Actor_08/03-01-05-02-01-02-08.wav,03,01,05,02,01,02,08
404,/content/ravdess/Actor_08/03-01-04-01-01-01-08.wav,03,01,04,01,01,01,08
405,/content/ravdess/Actor_08/03-01-02-01-02-01-08.wav,03,01,02,01,02,01,08
406,/content/ravdess/Actor_08/03-01-08-01-01-01-08.wav,03,01,08,01,01,01,08
407,/content/ravdess/Actor_08/03-01-05-01-02-02-08.wav,03,01,05,01,02,02,08
408,/content/ravdess/Actor_08/03-01-08-01-02-01-08.wav,03,01,08,01,02,01,08
409,/content/ravdess/Actor_08/03-01-03-01-02-01-08.wav,03,01,03,01,02,01,08
410,/content/ravdess/Actor_08/03-01-06-01-01-01-08.wav,03,01,06,01,01,01,08
411,/content/ravdess/Actor_08/03-01-05-02-02-02-08.wav,03,01,05,02,02,02,08
412,/content/ravdess/Actor_08/03-01-05-02-02-01-08.wav,03,01,05,02,02,01,08
413,/content/ravdess/Actor_08/03-01-07-02-02-01-08.wav,03,01,07,02,02,01,08
414,/content/ravdess/Actor_08/03-01-05-01-02-01-08.wav,03,01,05,01,02,01,08
415,/content/ravdess/Actor_08/03-01-05-01-01-02-08.wav,03,01,05,01,01,02,08
416,/content/ravdess/Actor_08/03-01-07-01-01-02-08.wav,03,01,07,01,01,02,08
417,/content/ravdess/Actor_08/03-01-04-02-02-01-08.wav,03,01,04,02,02,01,08
418,/content/ravdess/Actor_08/03-01-07-02-01-01-08.wav,03,01,07,02,01,01,08
419,/content/ravdess/Actor_08/03-01-02-02-02-02-08.wav,03,01,02,02,02,02,08
420,/content/ravdess/Actor_17/03-01-03-02-02-02-17.wav,03,01,03,02,02,02,17
421,/content/ravdess/Actor_17/03-01-08-02-02-02-17.wav,03,01,08,02,02,02,17
422,/content/ravdess/Actor_17/03-01-08-01-02-01-17.wav,03,01,08,01,02,01,17
423,/content/ravdess/Actor_17/03-01-04-02-01-01-17.wav,03,01,04,02,01,01,17
424,/content/ravdess/Actor_17/03-01-04-01-01-02-17.wav,03,01,04,01,01,02,17
425,/content/ravdess/Actor_17/03-01-02-01-02-01-17.wav,03,01,02,01,02,01,17
426,/content/ravdess/Actor_17/03-01-06-02-01-01-17.wav,03,01,06,02,01,01,17
427,/content/ravdess/Actor_17/03-01-06-02-02-01-17.wav,03,01,06,02,02,01,17
428,/content/ravdess/Actor_17/03-01-07-02-01-01-17.wav,03,01,07,02,01,01,17
429,/content/ravdess/Actor_17/03-01-01-01-01-02-17.wav,03,01,01,01,01,02,17
430,/content/ravdess/Actor_17/03-01-02-02-02-01-17.wav,03,01,02,02,02,01,17
431,/content/ravdess/Actor_17/03-01-07-02-01-02-17.wav,03,01,07,02,01,02,17
432,/content/ravdess/Actor_17/03-01-06-02-02-02-17.wav,03,01,06,02,02,02,17
433,/content/ravdess/Actor_17/03-01-07-01-01-01-17.wav,03,01,07,01,01,01,17
434,/content/ravdess/Actor_17/03-01-05-01-01-01-17.wav,03,01,05,01,01,01,17
435,/content/ravdess/Actor_17/03-01-07-01-01-02-17.wav,03,01,07,01,01,02,17
436,/content/ravdess/Actor_17/03-01-04-01-02-01-17.wav,03,01,04,01,02,01,17
437,/content/ravdess/Actor_17/03-01-05-02-02-01-17.wav,03,01,05,02,02,01,17
438,/content/ravdess/Actor_17/03-01-04-01-02-02-17.wav,03,01,04,01,02,02,17
439,/content/ravdess/Actor_17/03-01-05-02-01-02-17.wav,03,01,05,02,01,02,17
440,/content/ravdess/Actor_17/03-01-04-02-01-02-17.wav,03,01,04,02,01,02,17
441,/content/ravdess/Actor_17/03-01-06-01-01-02-17.wav,03,01,06,01,01,02,17
442,/content/ravdess/Actor_17/03-01-02-02-01-01-17.wav,03,01,02,02,01,01,17
443,/content/ravdess/Actor_17/03-01-01-01-02-01-17.wav,03,01,01,01,02,01,17
444,/content/ravdess/Actor_17/03-01-03-01-01-02-17.wav,03,01,03,01,01,02,17
445,/content/ravdess/Actor_17/03-01-07-01-02-02-17.wav,03,01,07,01,02,02,17
446,/content/ravdess/Actor_17/03-01-03-02-02-01-17.wav,03,01,03,02,02,01,17
447,/content/ravdess/Actor_17/03-01-03-02-01-01-17.wav,03,01,03,02,01,01,17
448,/content/ravdess/Actor_17/03-01-08-02-01-01-17.wav,03,01,08,02,01,01,17
449,/content/ravdess/Actor_17/03-01-03-01-02-01-17.wav,03,01,03,01,02,01,17
450,/content/ravdess/Actor_17/03-01-04-01-01-01-17.wav,03,01,04,01,01,01,17
451,/content/ravdess/Actor_17/03-01-07-02-02-02-17.wav,03,01,07,02,02,02,17
452,/content/ravdess/Actor_17/03-01-04-02-02-01-17.wav,03,01,04,02,02,01,17
453,/content/ravdess/Actor_17/03-01-02-01-02-02-17.wav,03,01,02,01,02,02,17
454,/content/ravdess/Actor_17/03-01-06-02-01-02-17.wav,03,01,06,02,01,02,17
455,/content/ravdess/Actor_17/03-01-06-01-02-02-17.wav,03,01,06,01,02,02,17
456,/content/ravdess/Actor_17/03-01-08-01-01-01-17.wav,03,01,08,01,01,01,17
457,/content/ravdess/Actor_17/03-01-05-01-02-01-17.wav,03,01,05,01,02,01,17
458,/content/ravdess/Actor_17/03-01-03-01-02-02-17.wav,03,01,03,01,02,02,17
459,/content/ravdess/Actor_17/03-01-05-01-01-02-17.wav,03,01,05,01,01,02,17
460,/content/ravdess/Actor_17/03-01-03-02-01-02-17.wav,03,01,03,02,01,02,17
461,/content/ravdess/Actor_17/03-01-04-02-02-02-17.wav,03,01,04,02,02,02,17
462,/content/ravdess/Actor_17/03-01-01-01-01-01-17.wav,03,01,01,01,01,01,17
463,/content/ravdess/Actor_17/03-01-06-01-01-01-17.wav,03,01,06,01,01,01,17
464,/content/ravdess/Actor_17/03-01-03-01-01-01-17.wav,03,01,03,01,01,01,17
465,/content/ravdess/Actor_17/03-01-02-02-01-02-17.wav,03,01,02,02,01,02,17
466,/content/ravdess/Actor_17/03-01-01-01-02-02-17.wav,03,01,01,01,02,02,17
467,/content/ravdess/Actor_17/03-01-08-02-01-02-17.wav,03,01,08,02,01,02,17
468,/content/ravdess/Actor_17/03-01-08-02-02-01-17.wav,03,01,08,02,02,01,17
469,/content/ravdess/Actor_17/03-01-07-02-02-01-17.wav,03,01,07,02,02,01,17
470,/content/ravdess/Actor_17/03-01-05-02-02-02-17.wav,03,01,05,02,02,02,17
471,/content/ravdess/Actor_17/03-01-02-01-01-01-17.wav,03,01,02,01,01,01,17
472,/content/ravdess/Actor_17/03-01-02-02-02-02-17.wav,03,01,02,02,02,02,17
473,/content/ravdess/Actor_17/03-01-02-01-01-02-17.wav,03,01,02,01,01,02,17
474,/content/ravdess/Actor_17/03-01-05-02-01-01-17.wav,03,01,05,02,01,01,17
475,/content/ravdess/Actor_17/03-01-08-01-01-02-17.wav,03,01,08,01,01,02,17
476,/content/ravdess/Actor_17/03-01-08-01-02-02-17.wav,03,01,08,01,02,02,17
477,/content/ravdess/Actor_17/03-01-07-01-02-01-17.wav,03,01,07,01,02,01,17
478,/content/ravdess/Actor_17/03-01-06-01-02-01-17.wav,03,01,06,01,02,01,17
479,/content/ravdess/Actor_17/03-01-05-01-02-02-17.wav,03,01,05,01,02,02,17
480,/content/ravdess/Actor_21/03-01-08-02-02-01-21.wav,03,01,08,02,02,01,21
481,/content/ravdess/Actor_21/03-01-07-02-02-02-21.wav,03,01,07,02,02,02,21
482,/content/ravdess/Actor_21/03-01-06-02-01-02-21.wav,03,01,06,02,01,02,21
483,/content/ravdess/Actor_21/03-01-08-02-01-02-21.wav,03,01,08,02,01,02,21
484,/content/ravdess/Actor_21/03-01-07-02-02-01-21.wav,03,01,07,02,02,01,21
485,/content/ravdess/Actor_21/03-01-01-01-01-01-21.wav,03,01,01,01,01,01,21
486,/content/ravdess/Actor_21/03-01-08-01-01-02-21.wav,03,01,08,01,01,02,21
487,/content/ravdess/Actor_21/03-01-03-02-01-01-21.wav,03,01,03,02,01,01,21
488,/content/ravdess/Actor_21/03-01-04-01-02-02-21.wav,03,01,04,01,02,02,21
489,/content/ravdess/Actor_21/03-01-06-02-02-02-21.wav,03,01,06,02,02,02,21
490,/content/ravdess/Actor_21/03-01-04-01-01-02-21.wav,03,01,04,01,01,02,21
491,/content/ravdess/Actor_21/03-01-07-02-01-01-21.wav,03,01,07,02,01,01,21
492,/content/ravdess/Actor_21/03-01-03-02-02-02-21.wav,03,01,03,02,02,02,21
493,/content/ravdess/Actor_21/03-01-08-02-01-01-21.wav,03,01,08,02,01,01,21
494,/content/ravdess/Actor_21/03-01-06-02-01-01-21.wav,03,01,06,02,01,01,21
495,/content/ravdess/Actor_21/03-01-06-01-01-02-21.wav,03,01,06,01,01,02,21
496,/content/ravdess/Actor_21/03-01-02-02-01-02-21.wav,03,01,02,02,01,02,21
497,/content/ravdess/Actor_21/03-01-06-01-02-02-21.wav,03,01,06,01,02,02,21
498,/content/ravdess/Actor_21/03-01-05-02-01-02-21.wav,03,01,05,02,01,02,21
499,/content/ravdess/Actor_21/03-01-06-02-02-01-21.wav,03,01,06,02,02,01,21
500,/content/ravdess/Actor_21/03-01-02-01-01-01-21.wav,03,01,02,01,01,01,21
501,/content/ravdess/Actor_21/03-01-01-01-01-02-21.wav,03,01,01,01,01,02,21
502,/content/ravdess/Actor_21/03-01-05-01-02-02-21.wav,03,01,05,01,02,02,21
503,/content/ravdess/Actor_21/03-01-07-01-02-01-21.wav,03,01,07,01,02,01,21
504,/content/ravdess/Actor_21/03-01-05-01-02-01-21.wav,03,01,05,01,02,01,21
505,/content/ravdess/Actor_21/03-01-02-02-02-01-21.wav,03,01,02,02,02,01,21
506,/content/ravdess/Actor_21/03-01-02-01-01-02-21.wav,03,01,02,01,01,02,21
507,/content/ravdess/Actor_21/03-01-05-02-01-01-21.wav,03,01,05,02,01,01,21
508,/content/ravdess/Actor_21/03-01-03-01-02-01-21.wav,03,01,03,01,02,01,21
509,/content/ravdess/Actor_21/03-01-08-01-02-02-21.wav,03,01,08,01,02,02,21
510,/content/ravdess/Actor_21/03-01-02-02-02-02-21.wav,03,01,02,02,02,02,21
511,/content/ravdess/Actor_21/03-01-08-01-02-01-21.wav,03,01,08,01,02,01,21
512,/content/ravdess/Actor_21/03-01-04-02-01-01-21.wav,03,01,04,02,01,01,21
513,/content/ravdess/Actor_21/03-01-06-01-01-01-21.wav,03,01,06,01,01,01,21
514,/content/ravdess/Actor_21/03-01-08-02-02-02-21.wav,03,01,08,02,02,02,21
515,/content/ravdess/Actor_21/03-01-05-01-01-02-21.wav,03,01,05,01,01,02,21
516,/content/ravdess/Actor_21/03-01-08-01-01-01-21.wav,03,01,08,01,01,01,21
517,/content/ravdess/Actor_21/03-01-04-02-01-02-21.wav,03,01,04,02,01,02,21
518,/content/ravdess/Actor_21/03-01-06-01-02-01-21.wav,03,01,06,01,02,01,21
519,/content/ravdess/Actor_21/03-01-05-02-02-01-21.wav,03,01,05,02,02,01,21
520,/content/ravdess/Actor_21/03-01-03-01-02-02-21.wav,03,01,03,01,02,02,21
521,/content/ravdess/Actor_21/03-01-05-01-01-01-21.wav,03,01,05,01,01,01,21
522,/content/ravdess/Actor_21/03-01-04-01-01-01-21.wav,03,01,04,01,01,01,21
523,/content/ravdess/Actor_21/03-01-07-02-01-02-21.wav,03,01,07,02,01,02,21
524,/content/ravdess/Actor_21/03-01-07-01-02-02-21.wav,03,01,07,01,02,02,21
525,/content/ravdess/Actor_21/03-01-02-01-02-01-21.wav,03,01,02,01,02,01,21
526,/content/ravdess/Actor_21/03-01-01-01-02-01-21.wav,03,01,01,01,02,01,21
527,/content/ravdess/Actor_21/03-01-04-02-02-01-21.wav,03,01,04,02,02,01,21
528,/content/ravdess/Actor_21/03-01-05-02-02-02-21.wav,03,01,05,02,02,02,21
529,/content/ravdess/Actor_21/03-01-03-02-02-01-21.wav,03,01,03,02,02,01,21
530,/content/ravdess/Actor_21/03-01-02-02-01-01-21.wav,03,01,02,02,01,01,21
531,/content/ravdess/Actor_21/03-01-07-01-01-01-21.wav,03,01,07,01,01,01,21
532,/content/ravdess/Actor_21/03-01-03-01-01-02-21.wav,03,01,03,01,01,02,21
533,/content/ravdess/Actor_21/03-01-07-01-01-02-21.wav,03,01,07,01,01,02,21
534,/content/ravdess/Actor_21/03-01-03-02-01-02-21.wav,03,01,03,02,01,02,21
535,/content/ravdess/Actor_21/03-01-04-01-02-01-21.wav,03,01,04,01,02,01,21
536,/content/ravdess/Actor_21/03-01-01-01-02-02-21.wav,03,01,01,01,02,02,21
537,/content/ravdess/Actor_21/03-01-04-02-02-02-21.wav,03,01,04,02,02,02,21
538,/content/ravdess/Actor_21/03-01-03-01-01-01-21.wav,03,01,03,01,01,01,21
539,/content/ravdess/Actor_21/03-01-02-01-02-02-21.wav,03,01,02,01,02,02,21
540,/content/ravdess/Actor_23/03-01-06-02-02-01-23.wav,03,01,06,02,02,01,23
541,/content/ravdess/Actor_23/03-01-02-02-02-02-23.wav,03,01,02,02,02,02,23
542,/content/ravdess/Actor_23/03-01-06-02-02-02-23.wav,03,01,06,02,02,02,23
543,/content/ravdess/Actor_23/03-01-07-01-01-01-23.wav,03,01,07,01,01,01,23
544,/content/ravdess/Actor_23/03-01-04-01-02-01-23.wav,03,01,04,01,02,01,23
545,/content/ravdess/Actor_23/03-01-08-01-02-01-23.wav,03,01,08,01,02,01,23
546,/content/ravdess/Actor_23/03-01-01-01-02-01-23.wav,03,01,01,01,02,01,23
547,/content/ravdess/Actor_23/03-01-02-02-02-01-23.wav,03,01,02,02,02,01,23
548,/content/ravdess/Actor_23/03-01-08-02-02-01-23.wav,03,01,08,02,02,01,23
549,/content/ravdess/Actor_23/03-01-04-01-01-01-23.wav,03,01,04,01,01,01,23
550,/content/ravdess/Actor_23/03-01-07-02-02-01-23.wav,03,01,07,02,02,01,23
551,/content/ravdess/Actor_23/03-01-03-01-01-01-23.wav,03,01,03,01,01,01,23
552,/content/ravdess/Actor_23/03-01-01-01-01-01-23.wav,03,01,01,01,01,01,23
553,/content/ravdess/Actor_23/03-01-02-02-01-01-23.wav,03,01,02,02,01,01,23
554,/content/ravdess/Actor_23/03-01-02-02-01-02-23.wav,03,01,02,02,01,02,23
555,/content/ravdess/Actor_23/03-01-05-02-01-01-23.wav,03,01,05,02,01,01,23
556,/content/ravdess/Actor_23/03-01-08-02-01-01-23.wav,03,01,08,02,01,01,23
557,/content/ravdess/Actor_23/03-01-01-01-02-02-23.wav,03,01,01,01,02,02,23
558,/content/ravdess/Actor_23/03-01-05-02-02-01-23.wav,03,01,05,02,02,01,23
559,/content/ravdess/Actor_23/03-01-03-01-02-02-23.wav,03,01,03,01,02,02,23
560,/content/ravdess/Actor_23/03-01-02-01-02-01-23.wav,03,01,02,01,02,01,23
561,/content/ravdess/Actor_23/03-01-06-01-01-02-23.wav,03,01,06,01,01,02,23
562,/content/ravdess/Actor_23/03-01-05-02-01-02-23.wav,03,01,05,02,01,02,23
563,/content/ravdess/Actor_23/03-01-04-02-02-02-23.wav,03,01,04,02,02,02,23
564,/content/ravdess/Actor_23/03-01-05-01-02-02-23.wav,03,01,05,01,02,02,23
565,/content/ravdess/Actor_23/03-01-07-02-02-02-23.wav,03,01,07,02,02,02,23
566,/content/ravdess/Actor_23/03-01-06-01-02-01-23.wav,03,01,06,01,02,01,23
567,/content/ravdess/Actor_23/03-01-08-01-01-01-23.wav,03,01,08,01,01,01,23
568,/content/ravdess/Actor_23/03-01-06-01-02-02-23.wav,03,01,06,01,02,02,23
569,/content/ravdess/Actor_23/03-01-02-01-01-02-23.wav,03,01,02,01,01,02,23
570,/content/ravdess/Actor_23/03-01-07-02-01-02-23.wav,03,01,07,02,01,02,23
571,/content/ravdess/Actor_23/03-01-04-01-02-02-23.wav,03,01,04,01,02,02,23
572,/content/ravdess/Actor_23/03-01-03-02-02-01-23.wav,03,01,03,02,02,01,23
573,/content/ravdess/Actor_23/03-01-04-02-01-02-23.wav,03,01,04,02,01,02,23
574,/content/ravdess/Actor_23/03-01-07-01-02-01-23.wav,03,01,07,01,02,01,23
575,/content/ravdess/Actor_23/03-01-03-01-01-02-23.wav,03,01,03,01,01,02,23
576,/content/ravdess/Actor_23/03-01-03-02-01-02-23.wav,03,01,03,02,01,02,23
577,/content/ravdess/Actor_23/03-01-08-02-01-02-23.wav,03,01,08,02,01,02,23
578,/content/ravdess/Actor_23/03-01-04-02-01-01-23.wav,03,01,04,02,01,01,23
579,/content/ravdess/Actor_23/03-01-03-02-02-02-23.wav,03,01,03,02,02,02,23
580,/content/ravdess/Actor_23/03-01-08-01-02-02-23.wav,03,01,08,01,02,02,23
581,/content/ravdess/Actor_23/03-01-05-02-02-02-23.wav,03,01,05,02,02,02,23
582,/content/ravdess/Actor_23/03-01-03-01-02-01-23.wav,03,01,03,01,02,01,23
583,/content/ravdess/Actor_23/03-01-03-02-01-01-23.wav,03,01,03,02,01,01,23
584,/content/ravdess/Actor_23/03-01-08-02-02-02-23.wav,03,01,08,02,02,02,23
585,/content/ravdess/Actor_23/03-01-06-01-01-01-23.wav,03,01,06,01,01,01,23
586,/content/ravdess/Actor_23/03-01-08-01-01-02-23.wav,03,01,08,01,01,02,23
587,/content/ravdess/Actor_23/03-01-05-01-02-01-23.wav,03,01,05,01,02,01,23
588,/content/ravdess/Actor_23/03-01-05-01-01-02-23.wav,03,01,05,01,01,02,23
589,/content/ravdess/Actor_23/03-01-06-02-01-01-23.wav,03,01,06,02,01,01,23
590,/content/ravdess/Actor_23/03-01-02-01-02-02-23.wav,03,01,02,01,02,02,23
591,/content/ravdess/Actor_23/03-01-07-01-01-02-23.wav,03,01,07,01,01,02,23
592,/content/ravdess/Actor_23/03-01-01-01-01-02-23.wav,03,01,01,01,01,02,23
